Brand,post_id,post_text,time,likes,comments,shares,post_url,sentiment_score,sentiment_magnitude
DMK,2237726149635512,,2018-10-04 19:38:44,135,0,0,https://facebook.com/DMKShoes/posts/2237726149635512,0,0
DMK,2236034229804704,,2018-10-03 20:52:29,173,0,0,https://facebook.com/DMKShoes/posts/2236034229804704,0,0
DMK,2234032846671509,,2018-10-02 18:21:51,631,4,0,https://facebook.com/DMKShoes/posts/2234032846671509,0,0
DMK,2232391333502327,,2018-10-01 19:42:30,424,0,0,https://facebook.com/DMKShoes/posts/2232391333502327,0,0
DMK,2228955063845954,,2018-09-29 19:20:17,592,0,0,https://facebook.com/DMKShoes/posts/2228955063845954,0,0
DMK,2.22723E+15,,2018-09-28 18:13:41,608,1,0,https://facebook.com/DMKShoes/posts/2227225404018920,0,0
DMK,2225666960841431,,2018-09-27 19:05:23,136,0,0,https://facebook.com/DMKShoes/posts/2225666960841431,0,0
DMK,2224213587653435,,2018-09-26 20:41:16,142,0,0,https://facebook.com/DMKShoes/posts/2224213587653435,0,0
DMK,2222529461155181,,2018-09-25 19:33:18,277,0,0,https://facebook.com/DMKShoes/posts/2222529461155181,0,0
DMK,2220759121332215,,2018-09-24 18:19:14,127,1,0,https://facebook.com/DMKShoes/posts/2220759121332215,0,0
DMK,2217158298358964,,2018-09-22 14:14:50,99,0,0,https://facebook.com/DMKShoes/posts/2217158298358964,0,0
DMK,2215725055168955,,2018-09-21 18:48:14,206,0,0,https://facebook.com/DMKShoes/posts/2215725055168955,0,0
DMK,2214125455328915,,2018-09-20 18:59:40,103,0,0,https://facebook.com/DMKShoes/posts/2214125455328915,0,0
DMK,2210969008977893,,2018-09-18 20:29:04,215,0,0,https://facebook.com/DMKShoes/posts/2210969008977893,0,0
DMK,2209301219144672,,2018-09-17 20:21:46,122,0,0,https://facebook.com/DMKShoes/posts/2209301219144672,0,0
DMK,2205936919481102,,2018-09-15 19:59:08,276,0,0,https://facebook.com/DMKShoes/posts/2205936919481102,0,0
DMK,2204241062984021,,2018-09-14 20:19:14,655,1,0,https://facebook.com/DMKShoes/posts/2204241062984021,0,0
DMK,2194845920590202,,2018-09-13 19:03:03,508,0,0,https://facebook.com/DMKShoes/posts/2194845920590202,0,0
DMK,2192833947458066,,2018-09-12 19:33:04,564,2,0,https://facebook.com/DMKShoes/posts/2192833947458066,0,0
DMK,2191369094271218,,2018-09-11 21:19:19,91,0,0,https://facebook.com/DMKShoes/posts/2191369094271218,0,0
DMK,2189422067799254,,2018-09-10 17:10:23,615,0,0,https://facebook.com/DMKShoes/posts/2189422067799254,0,0
DMK,2186172154790912,,2018-09-08 20:08:47,134,0,0,https://facebook.com/DMKShoes/posts/2186172154790912,0,0
DMK,2184427351632059,,2018-09-07 19:13:46,256,1,0,https://facebook.com/DMKShoes/posts/2184427351632059,0,0
DMK,2182941165114011,,2018-09-06 21:16:37,1011,1,0,https://facebook.com/DMKShoes/posts/2182941165114011,0,0
DMK,2180951931979601,,2018-09-05 18:40:07,146,0,0,https://facebook.com/DMKShoes/posts/2180951931979601,0,0
DMK,2179528162121978,,2018-09-04 21:36:55,276,0,0,https://facebook.com/DMKShoes/posts/2179528162121978,0,0
DMK,2177778322296962,,2018-09-03 20:25:06,238,0,0,https://facebook.com/DMKShoes/posts/2177778322296962,0,0
DMK,2174280805980047,,2018-09-01 18:00:42,393,0,0,https://facebook.com/DMKShoes/posts/2174280805980047,0,0
DMK,2172571326150995,,2018-08-31 18:31:47,173,0,0,https://facebook.com/DMKShoes/posts/2172571326150995,0,0
DMK,2170994326308695,,2018-08-30 19:36:31,333,0,0,https://facebook.com/DMKShoes/posts/2170994326308695,0,0
DMK,2169299859811475,,2018-08-29 19:11:08,361,0,0,https://facebook.com/DMKShoes/posts/2169299859811475,0,0
DMK,2167620263312768,,2018-08-28 20:11:45,462,0,0,https://facebook.com/DMKShoes/posts/2167620263312768,0,0
DMK,2165882946819833,,2018-08-27 20:06:34,177,2,0,https://facebook.com/DMKShoes/posts/2165882946819833,0,0
DMK,2.16227E+15,,2018-08-25 16:24:42,213,0,0,https://facebook.com/DMKShoes/posts/2162274310514030,0,0
DMK,2160196007388527,,2018-08-24 17:45:54,255,1,0,https://facebook.com/DMKShoes/posts/2160196007388527,0,0
DMK,2158062720935189,,2018-08-23 18:02:01,466,1,0,https://facebook.com/DMKShoes/posts/2158062720935189,0,0
DMK,2153766354698159,,2018-08-21 18:16:11,181,0,0,https://facebook.com/DMKShoes/posts/2153766354698159,0,0
DMK,2151612941580167,,2018-08-20 19:27:24,595,6,0,https://facebook.com/DMKShoes/posts/2151612941580167,0,0
DMK,2.1472E+15,,2018-08-18 19:35:52,210,0,0,https://facebook.com/DMKShoes/posts/2147196745355120,0,0
DMK,2144791325595662,,2018-08-17 18:01:24,162,1,0,https://facebook.com/DMKShoes/posts/2144791325595662,0,0
DMK,2142537065821088,,2018-08-16 18:06:42,178,0,0,https://facebook.com/DMKShoes/posts/2142537065821088,0,0
DMK,2.1404E+15,,2018-08-15 19:06:49,223,0,0,https://facebook.com/DMKShoes/posts/2140404312701030,0,0
DMK,2128967657178029,,2018-08-10 16:28:46,399,2,0,https://facebook.com/DMKShoes/posts/2128967657178029,0,0
DMK,2127311087343686,,2018-08-09 21:50:03,729,0,0,https://facebook.com/DMKShoes/posts/2127311087343686,0,0
DMK,2122523417822453,,2018-08-07 17:28:25,383,3,0,https://facebook.com/DMKShoes/posts/2122523417822453,0,0
DMK,2.12055E+15,,2018-08-06 18:31:01,478,0,0,https://facebook.com/DMKShoes/posts/2120550281353100,0,0
DMK,2114104218664373,,2018-08-03 18:09:22,642,4,0,https://facebook.com/DMKShoes/posts/2114104218664373,0,0
DMK,2112090032199125,,2018-08-02 18:17:34,698,3,0,https://facebook.com/DMKShoes/posts/2112090032199125,0,0
DMK,2110084212399707,,2018-08-01 18:28:52,320,0,0,https://facebook.com/DMKShoes/posts/2110084212399707,0,0
DMK,2108109222597206,,2018-07-31 19:04:05,375,1,0,https://facebook.com/DMKShoes/posts/2108109222597206,0,0
DMK,2106003836141078,,2018-07-30 17:49:20,504,2,0,https://facebook.com/DMKShoes/posts/2106003836141078,0,0
DMK,2101687626572699,,2018-07-28 14:57:29,327,0,0,https://facebook.com/DMKShoes/posts/2101687626572699,0,0
DMK,2100284446713017,,2018-07-27 21:57:55,193,0,0,https://facebook.com/DMKShoes/posts/2100284446713017,0,0
DMK,2098034086938053,,2018-07-26 19:58:48,471,0,0,https://facebook.com/DMKShoes/posts/2098034086938053,0,0
DMK,2095998573808271,,2018-07-25 18:59:36,204,0,0,https://facebook.com/DMKShoes/posts/2095998573808271,0,0
DMK,2093738397367622,,2018-07-24 19:09:20,485,1,0,https://facebook.com/DMKShoes/posts/2093738397367622,0,0
DMK,2091678920906903,,2018-07-23 18:19:07,208,0,0,https://facebook.com/DMKShoes/posts/2091678920906903,0,0
DMK,2087431924664936,,2018-07-21 17:22:02,166,0,0,https://facebook.com/DMKShoes/posts/2087431924664936,0,0
DMK,2085242028217259,,2018-07-20 17:26:07,77,0,0,https://facebook.com/DMKShoes/posts/2085242028217259,0,0
DMK,2084507324957396,,2018-07-20 09:03:47,589,0,0,https://facebook.com/DMKShoes/posts/2084507324957396,0,0
DMK,2081188188622643,,2018-07-18 17:56:47,286,0,0,https://facebook.com/DMKShoes/posts/2081188188622643,0,0
DMK,2077282669013195,,2018-07-16 18:11:36,228,0,0,https://facebook.com/DMKShoes/posts/2077282669013195,0,0
DMK,2073406742734121,,2018-07-14 17:15:19,438,0,0,https://facebook.com/DMKShoes/posts/2073406742734121,0,0
DMK,2069465483128247,,2018-07-12 19:37:37,701,0,0,https://facebook.com/DMKShoes/posts/2069465483128247,0,0
DMK,2063424603732335,,2018-07-09 18:41:48,85,0,0,https://facebook.com/DMKShoes/posts/2063424603732335,0,0
DMK,2057676537640475,,2018-07-06 18:35:35,853,0,0,https://facebook.com/DMKShoes/posts/2057676537640475,0,0
DMK,2053649024709893,,2018-07-04 18:22:46,172,0,0,https://facebook.com/DMKShoes/posts/2053649024709893,0,0
DMK,2051490534925742,,2018-07-03 18:11:30,280,0,0,https://facebook.com/DMKShoes/posts/2051490534925742,0,0
DMK,2049363585138437,,2018-07-02 18:05:22,264,0,0,https://facebook.com/DMKShoes/posts/2049363585138437,0,0
DMK,2043573932384069,,2018-06-29 17:55:15,250,0,0,https://facebook.com/DMKShoes/posts/2043573932384069,0,0
DMK,2.0411E+15,,2018-06-28 09:21:26,221,0,0,https://facebook.com/DMKShoes/posts/2041102689297860,0,0
DMK,2036391419768987,,2018-06-25 22:21:51,373,0,0,https://facebook.com/DMKShoes/posts/2036391419768987,0,0
DMK,2030220447052751,,2018-06-22 17:18:41,289,0,0,https://facebook.com/DMKShoes/posts/2030220447052751,0,0
DMK,2028375270570602,,2018-06-21 18:53:12,211,0,0,https://facebook.com/DMKShoes/posts/2028375270570602,0,0
DMK,2026691530738976,,2018-06-20 21:51:00,246,0,0,https://facebook.com/DMKShoes/posts/2026691530738976,0,0
DMK,2024396110968518,,2018-06-19 18:22:22,228,0,0,https://facebook.com/DMKShoes/posts/2024396110968518,0,0
DMK,2022246977850098,,2018-06-18 18:26:49,724,0,0,https://facebook.com/DMKShoes/posts/2022246977850098,0,0
DMK,2018525621555567,,2018-06-16 19:59:14,326,0,0,https://facebook.com/DMKShoes/posts/2018525621555567,0,0
DMK,2012522762155853,,2018-06-13 18:04:07,160,0,0,https://facebook.com/DMKShoes/posts/2012522762155853,0,0
DMK,2012520082156121,,2018-06-13 18:01:43,324,0,0,https://facebook.com/DMKShoes/posts/2012520082156121,0,0
DMK,2010823382325791,,2018-06-12 17:01:45,220,0,0,https://facebook.com/DMKShoes/posts/2010823382325791,0,0
DMK,2009504475791015,,2018-06-11 19:08:51,326,0,0,https://facebook.com/DMKShoes/posts/2009504475791015,0,0
DMK,2008024305939032,,2018-06-10 17:49:14,285,0,0,https://facebook.com/DMKShoes/posts/2008024305939032,0,0
DMK,2006441052764024,,2018-06-09 15:29:18,1011,0,0,https://facebook.com/DMKShoes/posts/2006441052764024,0,0
DMK,2005016969573099,,2018-06-08 19:09:06,366,0,0,https://facebook.com/DMKShoes/posts/2005016969573099,0,0
DMK,2003510309723765,,2018-06-07 18:26:32,530,0,0,https://facebook.com/DMKShoes/posts/2003510309723765,0,0
DMK,2002157276525735,,2018-06-06 18:59:20,390,0,0,https://facebook.com/DMKShoes/posts/2002157276525735,0,0
DMK,2000818076659655,,2018-06-05 19:04:48,290,0,0,https://facebook.com/DMKShoes/posts/2000818076659655,0,0
DMK,1996718640402932,,2018-06-02 17:10:33,886,0,0,https://facebook.com/DMKShoes/posts/1996718640402932,0,0
DMK,1995390653869064,,2018-06-01 18:17:41,659,0,0,https://facebook.com/DMKShoes/posts/1995390653869064,0,0
DMK,1994101973997932,,2018-05-31 20:13:37,781,1,0,https://facebook.com/DMKShoes/posts/1994101973997932,0,0
DMK,1992790087462454,,2018-05-30 21:18:29,501,0,0,https://facebook.com/DMKShoes/posts/1992790087462454,0,0
DMK,1989829104425219,,2018-05-28 16:03:02,527,0,0,https://facebook.com/DMKShoes/posts/1989829104425219,0,0
DMK,1987326078008855,,2018-05-26 20:11:54,476,0,0,https://facebook.com/DMKShoes/posts/1987326078008855,0,0
DMK,1985834974824632,,2018-05-25 17:06:52,792,0,0,https://facebook.com/DMKShoes/posts/1985834974824632,0,0
DMK,1984519901622806,,2018-05-24 17:15:44,534,0,0,https://facebook.com/DMKShoes/posts/1984519901622806,0,0
DMK,1983250371749759,,2018-05-23 17:59:20,320,0,0,https://facebook.com/DMKShoes/posts/1983250371749759,0,0
DMK,1982206868520776,,2018-05-22 21:39:45,328,0,0,https://facebook.com/DMKShoes/posts/1982206868520776,0,0
DMK,1980718192002977,,2018-05-21 18:47:10,267,0,0,https://facebook.com/DMKShoes/posts/1980718192002977,0,0
DMK,1980366515371478,,2018-05-21 11:12:16,381,0,0,https://facebook.com/DMKShoes/posts/1980366515371478,0,0
DMK,1980365998704863,,2018-05-21 11:11:47,200,1,0,https://facebook.com/DMKShoes/posts/1980365998704863,0,0
DMK,1980365322038264,,2018-05-21 11:11:10,173,0,0,https://facebook.com/DMKShoes/posts/1980365322038264,0,0
DMK,1974161555991974,,2018-05-16 17:21:02,176,0,0,https://facebook.com/DMKShoes/posts/1974161555991974,0,0
DMK,1973042689437194,,2018-05-15 19:54:07,467,0,0,https://facebook.com/DMKShoes/posts/1973042689437194,0,0
DMK,1973025222772274,,2018-05-15 19:36:51,147,0,0,https://facebook.com/DMKShoes/posts/1973025222772274,0,0
DMK,1970155993059197,,2018-05-13 15:47:16,193,0,0,https://facebook.com/DMKShoes/posts/1970155993059197,0,0
DMK,1967583873316409,,2018-05-11 18:23:04,1012,1,0,https://facebook.com/DMKShoes/posts/1967583873316409,0,0
DMK,1967380606670069,,2018-05-11 14:01:23,1165,0,0,https://facebook.com/DMKShoes/posts/1967380606670069,0,0
DMK,1.96357E+15,,2018-05-08 16:24:27,910,2,0,https://facebook.com/DMKShoes/posts/1963566130384850,0,0
DMK,1962275327180597,,2018-05-07 15:44:09,922,1,0,https://facebook.com/DMKShoes/posts/1962275327180597,0,0
DMK,1959442150797248,,2018-05-05 13:44:30,297,0,0,https://facebook.com/DMKShoes/posts/1959442150797248,0,0
DMK,1958194677588662,,2018-05-04 15:35:56,1954,0,0,https://facebook.com/DMKShoes/posts/1958194677588662,0,0
DMK,1956955004379296,,2018-05-03 17:25:49,1072,0,0,https://facebook.com/DMKShoes/posts/1956955004379296,0,0
DMK,1955584611183002,,2018-05-02 17:32:54,421,0,0,https://facebook.com/DMKShoes/posts/1955584611183002,0,0
DMK,1954185857989544,,2018-05-01 15:54:37,1411,1,0,https://facebook.com/DMKShoes/posts/1954185857989544,0,0
DMK,1952858458122284,,2018-04-30 16:40:16,932,0,0,https://facebook.com/DMKShoes/posts/1952858458122284,0,0
DMK,1949982778409852,,2018-04-28 16:19:29,135,0,0,https://facebook.com/DMKShoes/posts/1949982778409852,0,0
DMK,1948675351873928,,2018-04-27 16:57:12,336,0,0,https://facebook.com/DMKShoes/posts/1948675351873928,0,0
DMK,1947347228673407,,2018-04-26 15:55:56,210,0,0,https://facebook.com/DMKShoes/posts/1947347228673407,0,0
DMK,1945893992152064,,2018-04-25 15:35:16,397,0,0,https://facebook.com/DMKShoes/posts/1945893992152064,0,0
DMK,1944608342280629,,2018-04-24 16:13:25,1362,1,0,https://facebook.com/DMKShoes/posts/1944608342280629,0,0
DMK,1943407802400683,,2018-04-23 18:39:17,414,0,0,https://facebook.com/DMKShoes/posts/1943407802400683,0,0
DMK,1940501856024611,,2018-04-21 13:52:57,88,0,0,https://facebook.com/DMKShoes/posts/1940501856024611,0,0
DMK,1939397352801728,,2018-04-20 18:35:47,820,1,0,https://facebook.com/DMKShoes/posts/1939397352801728,0,0
DMK,1935491319858998,,2018-04-17 18:00:32,520,0,0,https://facebook.com/DMKShoes/posts/1935491319858998,0,0
DMK,1930290560379074,,2018-04-13 21:51:17,844,1,0,https://facebook.com/DMKShoes/posts/1930290560379074,0,0
DMK,1928606727214124,,2018-04-12 18:38:38,331,0,0,https://facebook.com/DMKShoes/posts/1928606727214124,0,0
DMK,1927205514020912,,2018-04-11 18:51:28,474,0,0,https://facebook.com/DMKShoes/posts/1927205514020912,0,0
DMK,1925625697512227,,2018-04-10 14:54:30,1183,0,0,https://facebook.com/DMKShoes/posts/1925625697512227,0,0
DMK,1924478980960232,,2018-04-09 18:56:08,1207,0,0,https://facebook.com/DMKShoes/posts/1924478980960232,0,0
DMK,1920015451406585,,2018-04-06 16:00:32,461,1,0,https://facebook.com/DMKShoes/posts/1920015451406585,0,0
DMK,1918507304890733,,2018-04-05 15:09:04,339,0,0,https://facebook.com/DMKShoes/posts/1918507304890733,0,0
DMK,1917140878360709,,2018-04-04 15:17:33,441,0,0,https://facebook.com/DMKShoes/posts/1917140878360709,0,0
DMK,1915960631812067,,2018-04-03 19:48:46,229,0,0,https://facebook.com/DMKShoes/posts/1915960631812067,0,0
DMK,1914479318626865,,2018-04-02 17:47:22,2225,5,0,https://facebook.com/DMKShoes/posts/1914479318626865,0,0
DMK,1911491162259014,,2018-03-31 13:06:45,527,0,0,https://facebook.com/DMKShoes/posts/1911491162259014,0,0
DMK,1909102892497841,,2018-03-29 17:56:30,1026,0,0,https://facebook.com/DMKShoes/posts/1909102892497841,0,0
DMK,1907628865978577,,2018-03-28 17:23:12,1314,1,0,https://facebook.com/DMKShoes/posts/1907628865978577,0,0
DMK,1906134916127972,,2018-03-27 15:26:37,1031,1,0,https://facebook.com/DMKShoes/posts/1906134916127972,0,0
DMK,1904860382922092,,2018-03-26 19:11:58,1094,1,0,https://facebook.com/DMKShoes/posts/1904860382922092,0,0
DMK,1901800229894774,,2018-03-24 13:54:18,877,0,0,https://facebook.com/DMKShoes/posts/1901800229894774,0,0
DMK,1900415943366536,,2018-03-23 14:34:28,971,0,0,https://facebook.com/DMKShoes/posts/1900415943366536,0,0
DMK,1899135283494602,,2018-03-22 16:18:17,1248,0,0,https://facebook.com/DMKShoes/posts/1899135283494602,0,0
DMK,1897710043637126,,2018-03-21 15:38:59,1123,0,0,https://facebook.com/DMKShoes/posts/1897710043637126,0,0
DMK,1896263520448445,,2018-03-20 15:19:18,847,0,0,https://facebook.com/DMKShoes/posts/1896263520448445,0,0
DMK,1894948067246657,,2018-03-19 17:27:29,997,0,0,https://facebook.com/DMKShoes/posts/1894948067246657,0,0
DMK,1891845287556935,,2018-03-17 17:05:02,801,1,0,https://facebook.com/DMKShoes/posts/1891845287556935,0,0
DMK,1890168731057924,,2018-03-16 14:04:20,400,0,0,https://facebook.com/DMKShoes/posts/1890168731057924,0,0
DMK,1887288988012565,,2018-03-14 18:48:37,1158,1,0,https://facebook.com/DMKShoes/posts/1887288988012565,0,0
DMK,1885508361523961,,2018-03-13 13:55:45,1325,2,0,https://facebook.com/DMKShoes/posts/1885508361523961,0,0
DMK,1884124808328983,,2018-03-12 14:51:32,444,0,0,https://facebook.com/DMKShoes/posts/1884124808328983,0,0
DMK,1.87946E+15,,2018-03-09 14:54:00,1160,0,0,https://facebook.com/DMKShoes/posts/1879460272128770,0,0
DMK,1.8779E+15,,2018-03-08 14:09:50,594,1,0,https://facebook.com/DMKShoes/posts/1877895105618620,0,0
DMK,1876167085791422,,2018-03-07 11:03:55,1064,0,0,https://facebook.com/DMKShoes/posts/1876167085791422,0,0
DMK,1875131575894973,,2018-03-06 17:42:53,619,0,0,https://facebook.com/DMKShoes/posts/1875131575894973,0,0
DMK,1873799382694859,,2018-03-05 19:03:40,587,0,0,https://facebook.com/DMKShoes/posts/1873799382694859,0,0
DMK,1873392479402216,,2018-03-05 11:10:24,1143,0,0,https://facebook.com/DMKShoes/posts/1873392479402216,0,0
DMK,1870985502976247,,2018-03-03 19:56:49,926,0,0,https://facebook.com/DMKShoes/posts/1870985502976247,0,0
DMK,1869444796463651,,2018-03-02 18:18:55,525,0,0,https://facebook.com/DMKShoes/posts/1869444796463651,0,0
DMK,1868118366596294,,2018-03-01 19:48:04,1028,2,0,https://facebook.com/DMKShoes/posts/1868118366596294,0,0
DMK,1866650203409777,,2018-02-28 18:37:39,534,1,0,https://facebook.com/DMKShoes/posts/1866650203409777,0,0
DMK,1865309533543844,,2018-02-27 18:29:01,702,1,0,https://facebook.com/DMKShoes/posts/1865309533543844,0,0
DMK,1864137423661055,,2018-02-26 20:02:22,751,0,0,https://facebook.com/DMKShoes/posts/1864137423661055,0.00E+00,0
DMK,1861524697255661,,2018-02-24 21:19:57,882,1,0,https://facebook.com/DMKShoes/posts/1861524697255661,0.00E+00,0
DMK,1.85997E+15,,2018-02-23 18:54:57,687,0,0,https://facebook.com/DMKShoes/posts/1859967707411360,0.00E+00,0
DMK,1859565890784875,,2018-02-23 10:42:17,233,0,0,https://facebook.com/DMKShoes/posts/1859565890784875,0.00E+00,0
DMK,1858630127545118,,2018-02-22 18:10:54,450,0,0,https://facebook.com/DMKShoes/posts/1858630127545118,0.00E+00,0
DMK,1.85741E+15,,2018-02-21 20:39:47,486,1,0,https://facebook.com/DMKShoes/posts/1857407374334060,0,0
DMK,1855956361145828,,2018-02-20 18:37:53,542,0,0,https://facebook.com/DMKShoes/posts/1855956361145828,0,0
DMK,1854743821267082,,2018-02-19 20:44:14,503,0,0,https://facebook.com/DMKShoes/posts/1854743821267082,0,0
DMK,1848830978525033,"In love with the shape of blue 🌊 🔎: Blue @ dmk.com.sg
 #DMKGXRL #DMKSS18",2018-02-15 17:01:45,21,0,0,https://facebook.com/DMKShoes/videos/1848830978525033,0.800000012,0.800000012
DMK,1847204722020992,"Treat you like a rose 🌹 Happy Valentine's to all the beautiful ladies! 💋 🔎: Pink @ dmk.com.sg
 #DMKGXRL #DMKSS18",2018-02-14 12:10:45,60,1,0,https://facebook.com/DMKShoes/videos/1847204722020992,0.600000024,1.200000048
DMK,1846382732103191,"Morning Glory 🌸 🔎: Purple @ dmk.com.sg
 #DMKGXRL #DMKSS18",2018-02-13 22:22:21,57,0,0,https://facebook.com/DMKShoes/videos/1846382732103191,0.200000003,0.200000003
DMK,1845103035564494,"Stay Golden ✨ 🔎 Gold @ dmk.com.sg
 #DMKGXRL #DMKSS18",2018-02-12 22:16:41,93,0,0,https://facebook.com/DMKShoes/videos/1845103035564494,0.200000003,0.200000003
DMK,1844804615594336,"Red bullets straight through your heart ❤️ 🔎: Red @ dmk.com.sg
 #DMKGXRL #DMKSS18",2018-02-12 17:53:40,41,0,0,https://facebook.com/DMKShoes/videos/1844804615594336,0,0
DMK,1844473902294074,,2018-02-12 10:41:59,745,0,0,https://facebook.com/DMKShoes/posts/1844473902294074,0,0
DMK,1842099989198132,,2018-02-10 17:58:26,629,0,0,https://facebook.com/DMKShoes/posts/1842099989198132,0,0
DMK,1840681422673322,,2018-02-09 15:16:55,800,0,0,https://facebook.com/DMKShoes/posts/1840681422673322,0,0
DMK,1839529839455147,,2018-02-08 18:13:55,1454,1,0,https://facebook.com/DMKShoes/posts/1839529839455147,0,0
DMK,1838301849577946,,2018-02-07 19:18:06,1054,1,0,https://facebook.com/DMKShoes/posts/1838301849577946,0,0
DMK,1837039716370826,,2018-02-06 18:07:08,1094,0,0,https://facebook.com/DMKShoes/posts/1837039716370826,0,0
DMK,1835897639818367,,2018-02-05 19:10:53,1204,1,0,https://facebook.com/DMKShoes/posts/1835897639818367,0,0
DMK,1833327373408727,,2018-02-03 20:11:15,1187,0,0,https://facebook.com/DMKShoes/posts/1833327373408727,0,0
DMK,1831988100209321,,2018-02-02 18:30:30,3117,4,0,https://facebook.com/DMKShoes/posts/1831988100209321,0,0
DMK,1830734903667974,,2018-02-01 18:57:32,891,0,0,https://facebook.com/DMKShoes/posts/1830734903667974,0,0
DMK,1829443773797087,,2018-01-31 18:21:13,1284,0,0,https://facebook.com/DMKShoes/posts/1829443773797087,0,0
DMK,1828109697263828,,2018-01-30 18:15:05,1171,5,0,https://facebook.com/DMKShoes/posts/1828109697263828,0,0
DMK,1826680837406714,,2018-01-29 17:09:42,1229,1,0,https://facebook.com/DMKShoes/posts/1826680837406714,0,0
DMK,1823970101011121,,2018-01-27 16:09:48,1230,1,0,https://facebook.com/DMKShoes/posts/1823970101011121,0,0
DMK,1822706624470802,,2018-01-26 17:39:33,453,0,0,https://facebook.com/DMKShoes/posts/1822706624470802,0,0
DMK,1.82147E+15,,2018-01-25 18:41:27,1104,0,0,https://facebook.com/DMKShoes/posts/1821467744594690,0,0
DMK,1820189054722559,,2018-01-24 19:02:03,706,0,0,https://facebook.com/DMKShoes/posts/1820189054722559,0,0
DMK,1818730584868406,,2018-01-23 18:21:21,846,0,0,https://facebook.com/DMKShoes/posts/1818730584868406,0,0
DMK,1817450121663119,,2018-01-22 19:47:37,824,0,0,https://facebook.com/DMKShoes/posts/1817450121663119,0,0
DMK,1.81448E+15,,2018-01-20 15:17:07,1362,0,0,https://facebook.com/DMKShoes/posts/1814481678626630,0,0
DMK,1813205588754239,,2018-01-19 17:38:45,2065,5,0,https://facebook.com/DMKShoes/posts/1813205588754239,0,0
DMK,1811875242220607,,2018-01-18 16:35:10,1080,0,0,https://facebook.com/DMKShoes/posts/1811875242220607,0,0
DMK,1811566275584837,,2018-01-18 10:05:38,1874,0,0,https://facebook.com/DMKShoes/posts/1811566275584837,0,0
DMK,1809541649120633,,2018-01-16 19:36:40,2059,0,0,https://facebook.com/DMKShoes/posts/1809541649120633,0,0
DMK,1808333139241484,,2018-01-15 18:20:55,2900,6,0,https://facebook.com/DMKShoes/posts/1808333139241484,0,0
DMK,1805910929483705,,2018-01-13 19:06:59,1091,0,0,https://facebook.com/DMKShoes/posts/1805910929483705,0,0
DMK,1804627572945374,,2018-01-12 18:21:59,1626,0,0,https://facebook.com/DMKShoes/posts/1804627572945374,0,0
DMK,1803437893064342,,2018-01-11 19:36:25,1569,1,0,https://facebook.com/DMKShoes/posts/1803437893064342,0,0
DMK,1802183816523083,,2018-01-10 19:19:45,2402,7,0,https://facebook.com/DMKShoes/posts/1802183816523083,0,0
DMK,1800759823332149,,2018-01-09 17:38:48,1806,0,0,https://facebook.com/DMKShoes/posts/1800759823332149,0,0
DMK,1799337183474413,,2018-01-08 18:52:16,2871,5,0,https://facebook.com/DMKShoes/posts/1799337183474413,0,0
DMK,1796057930469005,,2018-01-06 20:01:08,1799,0,0,https://facebook.com/DMKShoes/posts/1796057930469005,0,0
DMK,1794288860645912,,2018-01-05 19:58:38,1274,0,0,https://facebook.com/DMKShoes/posts/1794288860645912,0,0
DMK,1792645440810254,,2018-01-04 19:07:30,2194,0,0,https://facebook.com/DMKShoes/posts/1792645440810254,0,0
DMK,1790985040976294,,2018-01-03 17:45:45,1426,2,0,https://facebook.com/DMKShoes/posts/1790985040976294,0,0
DMK,1789751294433002,,2018-01-02 19:04:42,1979,0,0,https://facebook.com/DMKShoes/posts/1789751294433002,0,0
DMK,1785784124829719,,2017-12-30 19:11:55,2455,0,0,https://facebook.com/DMKShoes/posts/1785784124829719,0.00E+00,0
DMK,1784590611615737,,2017-12-29 18:03:11,1916,2,0,https://facebook.com/DMKShoes/posts/1784590611615737,0.00E+00,0
DMK,1783402711734527,,2017-12-28 18:44:56,2392,1,0,https://facebook.com/DMKShoes/posts/1783402711734527,0.00E+00,0
DMK,1781193828622082,,2017-12-26 18:24:02,2055,2,0,https://facebook.com/DMKShoes/posts/1781193828622082,0,0
DMK,1779959042078894,,2017-12-25 16:12:15,478,0,0,https://facebook.com/DMKShoes/posts/1779959042078894,0,0
DMK,1777617412313057,,2017-12-23 16:54:06,791,0,0,https://facebook.com/DMKShoes/posts/1777617412313057,0,0
DMK,1776529225755209,,2017-12-22 18:07:24,555,0,0,https://facebook.com/DMKShoes/posts/1776529225755209,0,0
DMK,1775453889196076,,2017-12-21 19:19:54,689,0,0,https://facebook.com/DMKShoes/posts/1775453889196076,0,0
DMK,1774196509321814,"*Christmas magic*
 .
 Featured: ""Can't Stop Shining* Milky Way Glitter Heel Sandals
 #DMKGXRL #DMKFW17",2017-12-20 18:34:33,77,0,0,https://facebook.com/DMKShoes/videos/1774196509321814,0.400000006,0.800000012
DMK,1773028262771972,"*Christmas magic*
 .
 Featured: ""Exotic Dancer"" Faux Metallic Snake Bag
 #DMKGXRL #DMKFW17",2017-12-19 18:14:15,19,0,0,https://facebook.com/DMKShoes/videos/1773028262771972,0.400000006,0.800000012
DMK,1771731966234935,"*Christmas magic*
 .
 Featured: ""Dream Come True"" Silver Glitter Pumps
 #DMKGXRL #DMKFW17
 
 Shop here: http://bit.ly/2BvUC02",2017-12-18 18:08:48,96,1,0,https://facebook.com/DMKShoes/videos/1771731966234935,0.300000012,1
